"","year","state","candidate","party_simplified","candidatevotes","totalvotes"
"3575",2016,"MISSISSIPPI","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",644,1209357
"3576",2016,"MISSOURI","TRUMP, DONALD J.","REPUBLICAN",1594511,2808605
"3577",2016,"MISSOURI","CLINTON, HILLARY","DEMOCRAT",1071068,2808605
"3578",2016,"MISSOURI","JOHNSON, GARY","LIBERTARIAN",97359,2808605
"3579",2016,"MISSOURI","STEIN, JILL","OTHER",25419,2808605
"3580",2016,"MISSOURI","CASTLE, DARRELL L.","OTHER",13092,2808605
"3581",2016,"MISSOURI","","OTHER",7156,2808605
"3582",2016,"MONTANA","TRUMP, DONALD J.","REPUBLICAN",279240,494526
"3583",2016,"MONTANA","CLINTON, HILLARY","DEMOCRAT",177709,494526
"3584",2016,"MONTANA","JOHNSON, GARY","LIBERTARIAN",28037,494526
"3585",2016,"MONTANA","STEIN, JILL","OTHER",7970,494526
"3586",2016,"MONTANA","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",1570,494526
"3587",2016,"NEBRASKA","TRUMP, DONALD J.","REPUBLICAN",495961,844227
"3588",2016,"NEBRASKA","CLINTON, HILLARY","DEMOCRAT",284494,844227
"3589",2016,"NEBRASKA","JOHNSON, GARY","LIBERTARIAN",38946,844227
"3590",2016,"NEBRASKA","","OTHER",16051,844227
"3591",2016,"NEBRASKA","STEIN, JILL","OTHER",8775,844227
"3592",2016,"NEVADA","CLINTON, HILLARY","DEMOCRAT",539260,1125385
"3593",2016,"NEVADA","TRUMP, DONALD J.","REPUBLICAN",512058,1125385
"3594",2016,"NEVADA","JOHNSON, GARY","LIBERTARIAN",37384,1125385
"3595",2016,"NEVADA","NONE OF THE ABOVE","OTHER",28863,1125385
"3596",2016,"NEVADA","KOPITKE, KYLE KENLEY","OTHER",5268,1125385
"3597",2016,"NEVADA","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",2552,1125385
"3598",2016,"NEW HAMPSHIRE","CLINTON, HILLARY","DEMOCRAT",348526,744296
"3599",2016,"NEW HAMPSHIRE","TRUMP, DONALD J.","REPUBLICAN",345790,744296
"3600",2016,"NEW HAMPSHIRE","JOHNSON, GARY","LIBERTARIAN",30777,744296
"3601",2016,"NEW HAMPSHIRE","","OTHER",9618,744296
"3602",2016,"NEW HAMPSHIRE","STEIN, JILL","OTHER",6496,744296
"3603",2016,"NEW HAMPSHIRE","SCATTERING","OTHER",2411,744296
"3604",2016,"NEW HAMPSHIRE","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",678,744296
"3605",2016,"NEW JERSEY","CLINTON, HILLARY","DEMOCRAT",2148278,3874046
"3606",2016,"NEW JERSEY","TRUMP, DONALD J.","REPUBLICAN",1601933,3874046
"3607",2016,"NEW JERSEY","JOHNSON, GARY","LIBERTARIAN",72477,3874046
"3608",2016,"NEW JERSEY","STEIN, JILL","OTHER",37772,3874046
"3609",2016,"NEW JERSEY","CASTLE, DARRELL L.","OTHER",6161,3874046
"3610",2016,"NEW JERSEY","KENNEDY, ALYSON","OTHER",2156,3874046
"3611",2016,"NEW JERSEY","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",1838,3874046
"3612",2016,"NEW JERSEY","MOOREHEAD, MONICA","OTHER",1749,3874046
"3613",2016,"NEW JERSEY","LA RIVA, GLORIA ESTELLA","OTHER",1682,3874046
"3614",2016,"NEW MEXICO","CLINTON, HILLARY","DEMOCRAT",385234,798319
"3615",2016,"NEW MEXICO","TRUMP, DONALD J.","REPUBLICAN",319667,798319
"3616",2016,"NEW MEXICO","JOHNSON, GARY","LIBERTARIAN",74541,798319
"3617",2016,"NEW MEXICO","STEIN, JILL","OTHER",9879,798319
"3618",2016,"NEW MEXICO","MCMULLIN, EVAN","OTHER",5825,798319
"3619",2016,"NEW MEXICO","CASTLE, DARRELL L.","OTHER",1514,798319
"3620",2016,"NEW MEXICO","LA RIVA, GLORIA ESTELLA","OTHER",1184,798319
"3621",2016,"NEW MEXICO","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",475,798319
"3622",2016,"NEW YORK","CLINTON, HILLARY","DEMOCRAT",4379789,7802084
"3623",2016,"NEW YORK","TRUMP, DONALD J.","REPUBLICAN",2527142,7802084
"3624",2016,"NEW YORK","TRUMP, DONALD J.","OTHER",292392,7802084
"3625",2016,"NEW YORK","CLINTON, HILLARY","OTHER",140041,7802084
"3626",2016,"NEW YORK","JOHNSON, GARY","OTHER",119156,7802084
"3627",2016,"NEW YORK","STEIN, JILL","OTHER",107934,7802084
"3628",2016,"NEW YORK","BLANK VOTE","OTHER",77179,7802084
"3629",2016,"NEW YORK","JOHNSON, GARY","LIBERTARIAN",57442,7802084
"3630",2016,"NEW YORK","SCATTERING","OTHER",48447,7802084
"3631",2016,"NEW YORK","CLINTON, HILLARY","OTHER",36294,7802084
"3632",2016,"NEW YORK","","OTHER",12816,7802084
"3633",2016,"NEW YORK","VOID VOTE","OTHER",3452,7802084
"3634",2016,"NORTH CAROLINA","TRUMP, DONALD J.","REPUBLICAN",2362631,4741564
"3635",2016,"NORTH CAROLINA","CLINTON, HILLARY","DEMOCRAT",2189316,4741564
"3636",2016,"NORTH CAROLINA","JOHNSON, GARY","LIBERTARIAN",130126,4741564
"3637",2016,"NORTH CAROLINA","SCATTERING","OTHER",47386,4741564
"3638",2016,"NORTH CAROLINA","","OTHER",12105,4741564
"3639",2016,"NORTH DAKOTA","TRUMP, DONALD J.","REPUBLICAN",216794,344360
"3640",2016,"NORTH DAKOTA","CLINTON, HILLARY","DEMOCRAT",93758,344360
"3641",2016,"NORTH DAKOTA","JOHNSON, GARY","LIBERTARIAN",21434,344360
"3642",2016,"NORTH DAKOTA","","OTHER",6397,344360
"3643",2016,"NORTH DAKOTA","STEIN, JILL","OTHER",3780,344360
"3644",2016,"NORTH DAKOTA","CASTLE, DARRELL L.","OTHER",1833,344360
"3645",2016,"NORTH DAKOTA","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",364,344360
"3646",2016,"OHIO","TRUMP, DONALD J.","REPUBLICAN",2841005,5496487
"3647",2016,"OHIO","CLINTON, HILLARY","DEMOCRAT",2394164,5496487
"3648",2016,"OHIO","","OTHER",198733,5496487
"3649",2016,"OHIO","STEIN, JILL","OTHER",46271,5496487
"3650",2016,"OHIO","","OTHER",16314,5496487
"3651",2016,"OKLAHOMA","TRUMP, DONALD J.","REPUBLICAN",949136,1452992
"3652",2016,"OKLAHOMA","CLINTON, HILLARY","DEMOCRAT",420375,1452992
"3653",2016,"OKLAHOMA","JOHNSON, GARY","LIBERTARIAN",83481,1452992
"3654",2016,"OREGON","CLINTON, HILLARY","DEMOCRAT",1002106,2001336
"3655",2016,"OREGON","TRUMP, DONALD J.","REPUBLICAN",782403,2001336
"3656",2016,"OREGON","JOHNSON, GARY","LIBERTARIAN",94231,2001336
"3657",2016,"OREGON","OTHER","OTHER",72594,2001336
"3658",2016,"OREGON","STEIN, JILL","OTHER",50002,2001336
"3659",2016,"PENNSYLVANIA","TRUMP, DONALD J.","REPUBLICAN",2970733,6115402
"3660",2016,"PENNSYLVANIA","CLINTON, HILLARY","DEMOCRAT",2926441,6115402
"3661",2016,"PENNSYLVANIA","JOHNSON, GARY","LIBERTARIAN",146715,6115402
"3662",2016,"PENNSYLVANIA","STEIN, JILL","OTHER",49941,6115402
"3663",2016,"PENNSYLVANIA","CASTLE, DARRELL L.","OTHER",21572,6115402
"3664",2016,"RHODE ISLAND","CLINTON, HILLARY","DEMOCRAT",252525,464144
"3665",2016,"RHODE ISLAND","TRUMP, DONALD J.","REPUBLICAN",180543,464144
"3666",2016,"RHODE ISLAND","JOHNSON, GARY","LIBERTARIAN",14746,464144
"3667",2016,"RHODE ISLAND","","OTHER",9439,464144
"3668",2016,"RHODE ISLAND","STEIN, JILL","OTHER",6220,464144
"3669",2016,"RHODE ISLAND","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",671,464144
"3670",2016,"SOUTH CAROLINA","TRUMP, DONALD J.","REPUBLICAN",1155389,2103027
"3671",2016,"SOUTH CAROLINA","CLINTON, HILLARY","DEMOCRAT",855373,2103027
"3672",2016,"SOUTH CAROLINA","JOHNSON, GARY","LIBERTARIAN",49204,2103027
"3673",2016,"SOUTH CAROLINA","MCMULLIN, EVAN","OTHER",21016,2103027
"3674",2016,"SOUTH CAROLINA","STEIN, JILL","OTHER",13034,2103027
"3675",2016,"SOUTH CAROLINA","CASTLE, DARRELL L.","OTHER",5765,2103027
"3676",2016,"SOUTH CAROLINA","SKEWES, PETER","OTHER",3246,2103027
"3677",2016,"SOUTH DAKOTA","TRUMP, DONALD J.","REPUBLICAN",227721,370093
"3678",2016,"SOUTH DAKOTA","CLINTON, HILLARY","DEMOCRAT",117458,370093
"3679",2016,"SOUTH DAKOTA","JOHNSON, GARY","LIBERTARIAN",20850,370093
"3680",2016,"SOUTH DAKOTA","CASTLE, DARRELL L.","OTHER",4064,370093
"3681",2016,"TENNESSEE","TRUMP, DONALD J.","REPUBLICAN",1522925,2508027
"3682",2016,"TENNESSEE","CLINTON, HILLARY","DEMOCRAT",870695,2508027
"3683",2016,"TENNESSEE","","OTHER",100618,2508027
"3684",2016,"TENNESSEE","","OTHER",13789,2508027
"3685",2016,"TEXAS","TRUMP, DONALD J.","REPUBLICAN",4685047,8969226
"3686",2016,"TEXAS","CLINTON, HILLARY","DEMOCRAT",3877868,8969226
"3687",2016,"TEXAS","JOHNSON, GARY","LIBERTARIAN",283492,8969226
"3688",2016,"TEXAS","STEIN, JILL","OTHER",71558,8969226
"3689",2016,"TEXAS","","OTHER",51261,8969226
"3690",2016,"UTAH","TRUMP, DONALD J.","REPUBLICAN",515211,1131317
"3691",2016,"UTAH","CLINTON, HILLARY","DEMOCRAT",310674,1131317
"3692",2016,"UTAH","MCMULLIN, EVAN","OTHER",255060,1131317
"3693",2016,"UTAH","JOHNSON, GARY","LIBERTARIAN",39608,1131317
"3694",2016,"UTAH","CASTLE, DARRELL L.","OTHER",8032,1131317
"3695",2016,"UTAH","KOPITKE, KYLE KENLEY","OTHER",2732,1131317
"3696",2016,"VERMONT","CLINTON, HILLARY","DEMOCRAT",178573,320467
"3697",2016,"VERMONT","TRUMP, DONALD J.","REPUBLICAN",95369,320467
"3698",2016,"VERMONT","","OTHER",22899,320467
"3699",2016,"VERMONT","JOHNSON, GARY","LIBERTARIAN",10078,320467
"3700",2016,"VERMONT","STEIN, JILL","OTHER",6758,320467
"3701",2016,"VERMONT","BLANK VOTE","OTHER",4574,320467
"3702",2016,"VERMONT","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",1063,320467
"3703",2016,"VERMONT","VOID VOTE","OTHER",826,320467
"3704",2016,"VERMONT","LA RIVA, GLORIA ESTELLA","OTHER",327,320467
"3705",2016,"VIRGINIA","CLINTON, HILLARY","DEMOCRAT",1981473,3982752
"3706",2016,"VIRGINIA","TRUMP, DONALD J.","REPUBLICAN",1769443,3982752
"3707",2016,"VIRGINIA","JOHNSON, GARY","LIBERTARIAN",118274,3982752
"3708",2016,"VIRGINIA","MCMULLIN, EVAN","OTHER",54054,3982752
"3709",2016,"VIRGINIA","","OTHER",31870,3982752
"3710",2016,"VIRGINIA","STEIN, JILL","OTHER",27638,3982752
"3711",2016,"WASHINGTON","CLINTON, HILLARY","DEMOCRAT",1742718,3317019
"3712",2016,"WASHINGTON","TRUMP, DONALD J.","REPUBLICAN",1221747,3317019
"3713",2016,"WASHINGTON","JOHNSON, GARY","LIBERTARIAN",160879,3317019
"3714",2016,"WASHINGTON","","OTHER",107805,3317019
"3715",2016,"WASHINGTON","STEIN, JILL","OTHER",58417,3317019
"3716",2016,"WASHINGTON","CASTLE, DARRELL L.","OTHER",17623,3317019
"3717",2016,"WASHINGTON","KENNEDY, ALYSON","OTHER",4307,3317019
"3718",2016,"WASHINGTON","LA RIVA, GLORIA ESTELLA","OTHER",3523,3317019
"3719",2016,"WEST VIRGINIA","TRUMP, DONALD J.","REPUBLICAN",489371,713051
"3720",2016,"WEST VIRGINIA","CLINTON, HILLARY","DEMOCRAT",188794,713051
"3721",2016,"WEST VIRGINIA","JOHNSON, GARY","LIBERTARIAN",23004,713051
"3722",2016,"WEST VIRGINIA","STEIN, JILL","OTHER",8075,713051
"3723",2016,"WEST VIRGINIA","CASTLE, DARRELL L.","OTHER",3807,713051
"3724",2016,"WISCONSIN","TRUMP, DONALD J.","REPUBLICAN",1405284,2976150
"3725",2016,"WISCONSIN","CLINTON, HILLARY","DEMOCRAT",1382536,2976150
"3726",2016,"WISCONSIN","JOHNSON, GARY","LIBERTARIAN",106674,2976150
"3727",2016,"WISCONSIN","STEIN, JILL","OTHER",31072,2976150
"3728",2016,"WISCONSIN","SCATTERING","OTHER",22764,2976150
"3729",2016,"WISCONSIN","","OTHER",12386,2976150
"3730",2016,"WISCONSIN","CASTLE, DARRELL L.","OTHER",12162,2976150
"3731",2016,"WISCONSIN","MOOREHEAD, MONICA","OTHER",1770,2976150
"3732",2016,"WISCONSIN","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",1502,2976150
"3733",2016,"WYOMING","TRUMP, DONALD J.","REPUBLICAN",174419,258788
"3734",2016,"WYOMING","CLINTON, HILLARY","DEMOCRAT",55973,258788
"3735",2016,"WYOMING","JOHNSON, GARY","LIBERTARIAN",13287,258788
"3736",2016,"WYOMING","","OTHER",6904,258788
"3737",2016,"WYOMING","","OTHER",3224,258788
"3738",2016,"WYOMING","BLANK VOTE","OTHER",2661,258788
"3739",2016,"WYOMING","CASTLE, DARRELL L.","OTHER",2042,258788
"3740",2016,"WYOMING","OVER VOTE","OTHER",278,258788
"3741",2020,"ALABAMA","BIDEN, JOSEPH R. JR","DEMOCRAT",849624,2323282
"3742",2020,"ALABAMA","TRUMP, DONALD J.","REPUBLICAN",1441170,2323282
"3743",2020,"ALABAMA","JORGENSEN, JO","LIBERTARIAN",25176,2323282
"3744",2020,"ALABAMA","","OTHER",7312,2323282
"3745",2020,"ALASKA","BIDEN, JOSEPH R. JR","DEMOCRAT",153778,359530
"3746",2020,"ALASKA","TRUMP, DONALD J.","REPUBLICAN",189951,359530
"3747",2020,"ALASKA","JORGENSEN, JO","LIBERTARIAN",8897,359530
"3748",2020,"ALASKA","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",318,359530
"3749",2020,"ALASKA","PIERCE, BROCK","OTHER",825,359530
"3750",2020,"ALASKA","JANOS, JAMES G. ""JESSE VENTURA""","OTHER",2673,359530
"3751",2020,"ALASKA","BLANKENSHIP, DON","OTHER",1127,359530
"3752",2020,"ALASKA","","OTHER",1961,359530
"3753",2020,"ARIZONA","BIDEN, JOSEPH R. JR","DEMOCRAT",1672143,3387326
"3754",2020,"ARIZONA","TRUMP, DONALD J.","REPUBLICAN",1661686,3387326
"3755",2020,"ARIZONA","JORGENSEN, JO","LIBERTARIAN",51465,3387326
"3756",2020,"ARIZONA","LA RIVA, GLORIA ESTELLA","OTHER",190,3387326
"3757",2020,"ARIZONA","CUMMINGS, DANIEL CLYDE","OTHER",36,3387326
"3758",2020,"ARIZONA","SIMMONS, JADE","OTHER",236,3387326
"3759",2020,"ARIZONA","BODDIE, R. PRESIDENT","OTHER",13,3387326
"3760",2020,"ARIZONA","HAWKINS, HOWIE","OTHER",1557,3387326
"3761",2020,"ARKANSAS","CARROLL, BRIAN","OTHER",1713,1219069
"3762",2020,"ARKANSAS","BLANKENSHIP, DON","OTHER",2108,1219069
"3763",2020,"ARKANSAS","BIDEN, JOSEPH R. JR","DEMOCRAT",423932,1219069
"3764",2020,"ARKANSAS","HAWKINS, HOWIE","OTHER",2980,1219069
"3765",2020,"ARKANSAS","PIERCE, BROCK","OTHER",2141,1219069
"3766",2020,"ARKANSAS","GAMMON, C. L.","OTHER",1475,1219069
"3767",2020,"ARKANSAS","WEST, KANYE","OTHER",4099,1219069
"3768",2020,"ARKANSAS","COLLINS, PHIL","OTHER",2812,1219069
"3769",2020,"ARKANSAS","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",1321,1219069
"3770",2020,"ARKANSAS","JORGENSEN, JO","LIBERTARIAN",13133,1219069
"3771",2020,"ARKANSAS","MYERS, JOHN RICHARD","OTHER",1372,1219069
"3772",2020,"ARKANSAS","TRUMP, DONALD J.","REPUBLICAN",760647,1219069
"3773",2020,"ARKANSAS","LA RIVA, GLORIA ESTELLA","OTHER",1336,1219069
"3774",2020,"CALIFORNIA","BIDEN, JOSEPH R. JR","DEMOCRAT",11110250,17500881
"3775",2020,"CALIFORNIA","TRUMP, DONALD J.","REPUBLICAN",6006429,17500881
"3776",2020,"CALIFORNIA","JORGENSEN, JO","LIBERTARIAN",187895,17500881
"3777",2020,"CALIFORNIA","HAWKINS, HOWIE","OTHER",81029,17500881
"3778",2020,"CALIFORNIA","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",60160,17500881
"3779",2020,"CALIFORNIA","LA RIVA, GLORIA ESTELLA","OTHER",51037,17500881
"3780",2020,"CALIFORNIA","CARROLL, BRIAN","OTHER",2605,17500881
"3781",2020,"CALIFORNIA","JANOS, JAMES G. ""JESSE VENTURA""","OTHER",611,17500881
"3782",2020,"CALIFORNIA","MARK CHARLES","OTHER",559,17500881
"3783",2020,"CALIFORNIA","PIERCE, BROCK","OTHER",185,17500881
"3784",2020,"CALIFORNIA","JOSEPH KISHORE","OTHER",121,17500881
"3785",2020,"COLORADO","BIDEN, JOSEPH R. JR","DEMOCRAT",1804352,3279980
"3786",2020,"COLORADO","TRUMP, DONALD J.","REPUBLICAN",1364607,3279980
"3787",2020,"COLORADO","JORGENSEN, JO","LIBERTARIAN",52460,3279980
"3788",2020,"COLORADO","HAWKINS, HOWIE","OTHER",8986,3279980
"3789",2020,"COLORADO","LA RIVA, GLORIA ESTELLA","OTHER",1035,3279980
"3790",2020,"COLORADO","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",636,3279980
"3791",2020,"COLORADO","PIERCE, BROCK","OTHER",572,3279980
"3792",2020,"COLORADO","WEST, KANYE","OTHER",8089,3279980
"3793",2020,"COLORADO","BLANKENSHIP, DON","OTHER",5061,3279980
"3794",2020,"COLORADO","HAMMONS, BILL","OTHER",2730,3279980
"3795",2020,"COLORADO","HUBER, BLAKE","OTHER",355,3279980
"3796",2020,"COLORADO","CARROLL, BRIAN","OTHER",25515,3279980
"3797",2020,"COLORADO","CHARLES, MARK","OTHER",2011,3279980
"3798",2020,"COLORADO","COLLINS, PHIL","OTHER",568,3279980
"3799",2020,"COLORADO","HUNTER, PHIL","OTHER",379,3279980
"3800",2020,"COLORADO","JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM","OTHER",495,3279980
"3801",2020,"COLORADO","KENNEDY, ALYSON","OTHER",354,3279980
"3802",2020,"COLORADO","KISHORE, JOSEPH","OTHER",196,3279980
"3803",2020,"COLORADO","KOPITKE, KYLE KENLEY","OTHER",762,3279980
"3804",2020,"COLORADO","MCHUGH, JOE","OTHER",614,3279980
"3805",2020,"COLORADO","SCOTT, JORDAN ""CANCER""","OTHER",175,3279980
"3806",2020,"COLORADO","CELLA, TODD","OTHER",4,3279980
"3807",2020,"COLORADO","HOEFLING, TOM","OTHER",24,3279980
"3808",2020,"CONNECTICUT","BIDEN, JOSEPH R. JR","DEMOCRAT",1080831,1823857
"3809",2020,"CONNECTICUT","TRUMP, DONALD J.","REPUBLICAN",714717,1823857
"3810",2020,"CONNECTICUT","JORGENSEN, JO","LIBERTARIAN",20230,1823857
"3811",2020,"CONNECTICUT","HAWKINS, HOWIE","OTHER",7538,1823857
"3812",2020,"CONNECTICUT","CARROLL, BRIAN","OTHER",219,1823857
"3813",2020,"CONNECTICUT","CHARLES, MARK","OTHER",11,1823857
"3814",2020,"CONNECTICUT","KLOJZY, JEFFREY J.","OTHER",0,1823857
"3815",2020,"CONNECTICUT","WEINSTEIN, KARYNN KRILL","OTHER",1,1823857
"3816",2020,"CONNECTICUT","WELLS, KASEY","OTHER",6,1823857
"3817",2020,"CONNECTICUT","SIMMONS, MARY RUTH CARO","OTHER",2,1823857
"3818",2020,"CONNECTICUT","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",13,1823857
"3819",2020,"CONNECTICUT","HOWARD, SHAWN W.","OTHER",12,1823857
"3820",2020,"CONNECTICUT","SIMMONS, JADE","OTHER",22,1823857
"3821",2020,"CONNECTICUT","WEST, KANYE","OTHER",255,1823857
"3822",2020,"DELAWARE","BELLAR, BARBARA","OTHER",7,504346
"3823",2020,"DELAWARE","CARROLL, BRIAN","OTHER",87,504346
"3824",2020,"DELAWARE","PIERCE, BROCK","OTHER",5,504346
"3825",2020,"DELAWARE","ROUSE, DEBORAH","OTHER",1,504346
"3826",2020,"DELAWARE","BALL, DENNIS ANDREW","OTHER",3,504346
"3827",2020,"DELAWARE","LA RIVA, GLORIA ESTELLA","OTHER",14,504346
"3828",2020,"DELAWARE","SIMMONS, JADE","OTHER",28,504346
"3829",2020,"DELAWARE","WEST, KANYE","OTHER",169,504346
"3830",2020,"DELAWARE","WELLS, KASEY","OTHER",1,504346
"3831",2020,"DELAWARE","GIBSON, KATHRYN","OTHER",1,504346
"3832",2020,"DELAWARE","CHARLES, MARK","OTHER",8,504346
"3833",2020,"DELAWARE","WILLIAMS, MITCHELL","OTHER",2,504346
"3834",2020,"DELAWARE","BODDIE, R. PRESIDENT","OTHER",1,504346
"3835",2020,"DELAWARE","JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM","OTHER",2,504346
"3836",2020,"DELAWARE","HOWARD, SHAWN W.","OTHER",4,504346
"3837",2020,"DELAWARE","CELLA, TODD","OTHER",2,504346
"3838",2020,"DELAWARE","HOEFLING, TOM","OTHER",1,504346
"3839",2020,"DELAWARE","BIDEN, JOSEPH R. JR","DEMOCRAT",296268,504346
"3840",2020,"DELAWARE","TRUMP, DONALD J.","REPUBLICAN",200603,504346
"3841",2020,"DELAWARE","JORGENSEN, JO","LIBERTARIAN",5000,504346
"3842",2020,"DELAWARE","HAWKINS, HOWIE","OTHER",2139,504346
"3843",2020,"DISTRICT OF COLUMBIA","BIDEN, JOSEPH R. JR","DEMOCRAT",317323,344356
"3844",2020,"DISTRICT OF COLUMBIA","TRUMP, DONALD J.","REPUBLICAN",18586,344356
"3845",2020,"DISTRICT OF COLUMBIA","JORGENSEN, JO","LIBERTARIAN",2036,344356
"3846",2020,"DISTRICT OF COLUMBIA","HAWKINS, HOWIE","OTHER",1726,344356
"3847",2020,"DISTRICT OF COLUMBIA","LA RIVA, GLORIA ESTELLA","OTHER",855,344356
"3848",2020,"DISTRICT OF COLUMBIA","","OTHER",3137,344356
"3849",2020,"DISTRICT OF COLUMBIA","PIERCE, BROCK","OTHER",693,344356
"3850",2020,"FLORIDA","BIDEN, JOSEPH R. JR","DEMOCRAT",5297045,11067456
"3851",2020,"FLORIDA","TRUMP, DONALD J.","REPUBLICAN",5668731,11067456
"3852",2020,"FLORIDA","JORGENSEN, JO","LIBERTARIAN",70324,11067456
"3853",2020,"FLORIDA","HAWKINS, HOWIE","OTHER",14721,11067456
"3854",2020,"FLORIDA","LA RIVA, GLORIA ESTELLA","OTHER",5712,11067456
"3855",2020,"FLORIDA","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",5966,11067456
"3856",2020,"FLORIDA","HOWARD, SHAWN W.","OTHER",9,11067456
"3857",2020,"FLORIDA","BLANKENSHIP, DON","OTHER",3902,11067456
"3858",2020,"FLORIDA","WELLS, KASEY","OTHER",8,11067456
"3859",2020,"FLORIDA","WALLS-WINDHAUSER, ANGELA","OTHER",2,11067456
"3860",2020,"FLORIDA","SIMMONS, JADE","OTHER",181,11067456
"3861",2020,"FLORIDA","CARROLL, BRIAN","OTHER",854,11067456
"3862",2020,"FLORIDA","LABOCH, MICHAEL","OTHER",1,11067456
"3863",2020,"GEORGIA","BELLAR, BARBARA","OTHER",10,4999960
"3864",2020,"GEORGIA","CARROLL, BRIAN","OTHER",701,4999960
"3865",2020,"GEORGIA","BYRNE, DAVID","OTHER",6,4999960
"3866",2020,"GEORGIA","ROUSE, DEBORAH","OTHER",1,4999960
"3867",2020,"GEORGIA","BLANKENSHIP, DON","OTHER",61,4999960
"3868",2020,"GEORGIA","LA RIVA, GLORIA ESTELLA","OTHER",159,4999960
"3869",2020,"GEORGIA","HAWKINS, HOWIE","OTHER",1013,4999960
"3870",2020,"GEORGIA","SIMMONS, JADE","OTHER",181,4999960
"3871",2020,"GEORGIA","WELLS, KASEY","OTHER",6,4999960
"3872",2020,"GEORGIA","GIBSON, KATHRYN","OTHER",2,4999960
"3873",2020,"GEORGIA","COLLINS, LOREN","OTHER",11,4999960
"3874",2020,"GEORGIA","CHARLES, MARK","OTHER",65,4999960
"3875",2020,"GEORGIA","SHERRILL, PETER","OTHER",8,4999960
"3876",2020,"GEORGIA","BODDIE, R. PRESIDENT","OTHER",8,4999960
"3877",2020,"GEORGIA","JACOB?FAMBRO, PRINCESS KHADIJAH MARYAM","OTHER",7,4999960
"3878",2020,"GEORGIA","HOWARD, SHAWN W.","OTHER",5,4999960
"3879",2020,"GEORGIA","BIDEN, JOSEPH R. JR","DEMOCRAT",2473633,4999960
"3880",2020,"GEORGIA","TRUMP, DONALD J.","REPUBLICAN",2461854,4999960
"3881",2020,"GEORGIA","JORGENSEN, JO","LIBERTARIAN",62229,4999960
"3882",2020,"HAWAII","BIDEN, JOSEPH R. JR","DEMOCRAT",366130,579784
"3883",2020,"HAWAII","TRUMP, DONALD J.","REPUBLICAN",196864,579784
"3884",2020,"HAWAII","JORGENSEN, JO","LIBERTARIAN",5539,579784
"3885",2020,"HAWAII","HAWKINS, HOWIE","OTHER",3822,579784
"3886",2020,"HAWAII","PIERCE, BROCK","OTHER",1183,579784
"3887",2020,"HAWAII","BLANKENSHIP, DON","OTHER",931,579784
"3888",2020,"HAWAII","BLANK VOTES","OTHER",4927,579784
"3889",2020,"HAWAII","OVERVOTES","OTHER",388,579784
"3890",2020,"IDAHO","BIDEN, JOSEPH R. JR","DEMOCRAT",287021,868014
"3891",2020,"IDAHO","TRUMP, DONALD J.","REPUBLICAN",554119,868014
"3892",2020,"IDAHO","JORGENSEN, JO","LIBERTARIAN",16404,868014
"3893",2020,"IDAHO","HAWKINS, HOWIE","OTHER",407,868014
"3894",2020,"IDAHO","PIERCE, BROCK","OTHER",2808,868014
"3895",2020,"IDAHO","BLANKENSHIP, DON","OTHER",1886,868014
"3896",2020,"IDAHO","DE LA FUENTE, ROQUE """"ROCKY""""","OTHER",1491,868014
"3897",2020,"IDAHO","WEST, KANYE","OTHER",3632,868014
"3898",2020,"IDAHO","LA RIVA, GLORIA ESTELLA","OTHER",49,868014
"3899",2020,"IDAHO","CARROLL, BRIAN","OTHER",163,868014
"3900",2020,"IDAHO","CELLA, TODD","OTHER",1,868014
"3901",2020,"IDAHO","FRANKLIN, CHRIS","OTHER",1,868014
"3902",2020,"IDAHO","HOEFLING, TOM","OTHER",7,868014
"3903",2020,"IDAHO","HOWARD, SHAWN W.","OTHER",4,868014
"3904",2020,"IDAHO","SIMMONS, JADE","OTHER",21,868014
"3905",2020,"ILLINOIS","BIDEN, JOSEPH R. JR","DEMOCRAT",3471915,6033743
"3906",2020,"ILLINOIS","TRUMP, DONALD J.","REPUBLICAN",2446891,6033743
"3907",2020,"ILLINOIS","JORGENSEN, JO","LIBERTARIAN",66544,6033743
"3908",2020,"ILLINOIS","HAWKINS, HOWIE","OTHER",30494,6033743
"3909",2020,"ILLINOIS","CARROLL, BRIAN","OTHER",9548,6033743
"3910",2020,"ILLINOIS","LA RIVA, GLORIA ESTELLA","OTHER",8046,6033743
